OWNER_ID,OWNER_AGE,OWNER_GENDER,DISTRICT,DISTRICT_QUARTER,BREED1,BREED1_MIXED,BREED2,BREED2_MIXED,DOG_BIRTH_YEAR,DOG_GENDER,COLOR
81352,71-80,female,7,71,Italienisches Windspiel,,,,2011,female,black-and-white
81352,71-80,female,7,71,Windspiel,,,,2011,male,steelblue
81353,81-90,female,6,63,Rottweiler,Mixed,,,2008,male,black / brown
81354,81-90,female,6,63,Appenzeller,Mixed,,,2000,male,black / brown / white
81364,41-50,female,3,33,Cocker Spaniel,,,,2008,female,black-and-white
81377,41-50,male,6,63,Bearded Collie,,,,2010,female,brown / white
81377,41-50,male,6,63,Bearded Collie,,,,2006,male,gray / white
81377,41-50,male,6,63,Bearded Collie,,,,2003,male,brown / white
81377,41-50,male,6,63,Bearded Collie,,,,2009,male,blue White
81379,61-70,female,6,63,Labrador Retriever,,,,2009,female,yellow
81379,61-70,female,6,63,Labrador Retriever,,,,2006,female,yellow
81380,81-90,male,12,121,Pudel,,,,2005,female,silver
81387,41-50,female,8,82,Terrier,Mixed,,,1998,female,Red White
81391,81-90,female,7,71,Lagotto Romagnolo,,,,2012,female,brown
81392,51-60,female,7,71,Mischling klein,,,,2000,female,brown
81394,51-60,female,10,101,Samojede,,,,2014,female,White
81397,51-60,female,8,83,Bobtail,,Bergamasker,,2004,female,Gray
81399,81-90,female,11,119,Yorkshire Terrier,,,,2008,female,silver / brown
81403,61-70,female,6,63,Appenzeller,,,,2003,female,black / white / brown
81403,61-70,female,6,63,Border Collie,,,,2009,female,tricolor
81407,61-70,male,6,63,Border Collie,,,,2006,female,black
81407,61-70,male,6,63,Spinone,,,,2002,female,White
81424,71-80,female,6,63,Border Collie,,,,2001,female,black-and-white
81430,61-70,female,10,102,Bolonka Zwetna,,,,2012,female,black / tan
81432,51-60,female,7,71,Bearded Collie,,,,2013,female,tricolor
81437,71-80,female,7,74,Mischling klein,,,,2005,female,black / brown
81437,71-80,female,7,74,Dackel,Mixed,,,2008,female,brown / white
81438,81-90,male,7,71,Labrador Retriever,,,,2007,male,black
81441,71-80,female,8,81,Mischling klein,,,,2004,male,White
81448,71-80,female,4,41,Rauhaar Dackel,,,,2007,female,saufarben
81457,41-50,female,7,73,Beagle,,,,2012,female,tricolor
81458,71-80,female,6,63,Berner Sennenhund,,,,2008,male,black / brown / white
81458,71-80,female,6,63,Border Terrier,,,,2002,female,red grizzle
81459,81-90,female,11,115,Cairn Terrier,,,,2011,male,brown
81463,51-60,female,10,102,Mops,,,,2013,female,beige
81466,61-70,female,3,34,Yorkshire Terrier,,,,2006,female,blue / tan
81467,31-40,female,10,101,Malteser,,,,1998,female,White
81468,71-80,female,5,51,Yorkshire Terrier,,West Highland White Terrier,,2004,male,black / brown / white
81469,61-70,female,6,63,Jack Russel Terrier,,,,2011,male,White Brown
81475,61-70,female,7,71,Labrador Retriever,,,,2009,female,black-and-white
81482,71-80,male,12,122,Katalanischer Hirtenhund,,,,2004,female,brown black brindle
81483,51-60,female,5,52,Labrador Retriever,,Hovawart,,2009,female,black / brown
81502,71-80,female,7,72,Mischling klein,,,,2000,male,Brown beige
81504,81-90,female,7,74,Pudel,Mixed,,,2003,male,Gray
81507,61-70,female,6,63,Mittelpudel,,,,2004,male,black
81512,81-90,female,7,71,Cairn Terrier,,,,2012,female,black / brown
81514,71-80,male,6,63,Podenco,,,,2011,female,russet
81518,71-80,male,2,23,Parson Terrier,,,,2010,male,tricolor
81523,81-90,female,2,21,Schäfer,,Labrador Retriever,,2004,female,Brown black
81528,61-70,female,2,21,Schweizer Sennenhund,,,,2012,female,tricolor
81531,71-80,female,3,34,Mischling klein,,,,2004,female,Red Black
81531,71-80,female,3,34,Bolonka Zwetna,,,,2011,female,brown / white / black
81531,71-80,female,3,34,Afghane,,,,2004,male,Red Black
81539,71-80,female,2,21,Dackel,Mixed,,,1999,female,black brindle
81540,31-40,female,2,21,Appenzeller,,Border Collie,,2014,male,tricolor
81548,41-50,female,3,31,Labrador Retriever,,Flat Coated Retriever,,2012,male,black
81557,71-80,female,2,24,Labrador Retriever,Mixed,,,2004,female,black
81560,81-90,female,2,21,Lakeland Terrier,,,,2002,female,black / tan
81569,81-90,female,2,24,Zwergrauhaardackel,,,,2000,male,saufarben
81573,71-80,female,3,31,Jack Russel Terrier,,,,2007,male,White black
81579,41-50,female,3,31,Lagotto Romagnolo,,,,2009,male,White Brown
81584,51-60,male,2,21,Spitz,Mixed,,,2000,male,brown / white
81587,51-60,female,2,24,Jack Russel Terrier,,,,2000,male,gray / brown
81590,71-80,female,2,21,Cocker Spaniel,,,,2006,female,blueroan
81593,81-90,female,2,24,Langhaardackel,,,,2005,female,dark brown
81595,61-70,female,1,11,Rauhaar Dackel,,,,1999,female,black / brown
81599,81-90,female,3,31,Golden Retriever,,,,2009,female,golden
81612,51-60,female,11,115,Border Collie,,,,2008,female,black-and-white
81614,61-70,male,4,41,Dachshund,,,,2013,male,black red
81615,61-70,male,10,101,Golden Retriever,,Labrador Retriever,,2013,male,blond color
81618,61-70,female,2,21,Zwergschnauzer,,,,2008,female,black / gray
81619,51-60,female,8,83,Berger Picard,,,,2010,female,fauve
81621,61-70,female,2,21,West Highland White Terrier,,,,2002,female,White
81623,61-70,female,10,101,Sennenhund,Mixed,,,2003,male,black / white / brown
81631,51-60,female,12,121,Berner Sennenhund,,Labrador Retriever,,2012,male,black
81638,41-50,female,10,101,Labrador Retriever,Mixed,,,2012,male,beige
81640,71-80,female,10,101,Cairn Terrier,,,,2014,male,beige
81641,41-50,female,3,31,Berner Sennenhund,,,,2006,male,tricolor
81645,71-80,male,10,101,Airedale Terrier,,,,2009,female,black / tan
81648,41-50,female,10,101,Sheltie,,,,2008,male,blue / merle
81648,41-50,female,10,101,Chihuahua,,,,2005,male,black-and-white
81650,61-70,male,10,101,Deutsche Dogge,,,,2013,male,black-and-white
81671,51-60,female,10,101,Mischling klein,,,,2003,female,White Brown
81671,51-60,female,10,101,Mischling klein,,,,2003,female,brown
81674,81-90,female,10,101,Pekingese,Mixed,,,2004,male,black / brown
81677,51-60,female,10,101,Mischling klein,,,,2010,female,black
81680,71-80,female,10,102,Mischling klein,,,,2010,male,brown
81681,41-50,female,10,101,Sennenhund,Mixed,,,2008,female,tricolor
81683,61-70,female,10,101,Chinese Crested Powderpuff,,,,2011,male,black-and-white
81689,51-60,female,10,101,Portugiesischer Wasserhund,,,,2007,female,black
81692,71-80,male,8,83,Yorkshire Terrier,,,,2013,male,black / beige
81696,41-50,male,4,4,Deutscher Pinscher,,,,2010,male,black red
81702,51-60,female,11,119,Collie,,,,2011,female,tricolor
81702,51-60,female,11,119,Collie,,,,2011,female,tricolor
81717,71-80,male,12,122,Pekingese,,,,2010,female,White Brown
81717,71-80,male,12,122,Pekingese,,,,2008,female,Brown black
81721,81-90,male,6,63,Bolonka Zwetna,,,,2014,male,black / brown
81722,61-70,female,6,61,Beagle,,,,2006,male,tricolor
81726,61-70,female,11,111,Dachshund,Mixed,,,2012,male,black / brown
81726,61-70,female,11,111,Mischling klein,,,,2007,male,blotched
81726,61-70,female,11,111,Mischling klein,,,,2009,female,brown
81726,61-70,female,11,111,Mischling klein,,,,2007,female,light brown / white
81726,61-70,female,11,111,Jack Russel Terrier,Mixed,,,2008,female,White Brown
81731,61-70,male,12,121,Mischling klein,,,,2007,female,black-and-white
81733,61-70,male,11,115,Jack Russel Terrier,Mixed,,,2005,male,tricolor
81738,71-80,female,11,115,Whippet,,,,2012,female,red / brown
81742,71-80,female,12,122,Yorkshire Terrier,,,,2001,male,beige / white
81760,51-60,female,12,121,Shih Tzu,Mixed,,,2007,female,brown
81764,71-80,female,12,122,Coton de Tulear,,,,2004,male,White
81768,61-70,male,11,115,Rauhaar Dackel,,,,2008,male,red
81772,61-70,male,11,119,Labrador Retriever,,,,2014,female,black
81775,71-80,female,11,119,Zwergpudel,,,,2002,male,apricot
81780,51-60,male,12,122,Münsterländer,,,,2003,male,White Brown
81781,61-70,female,12,122,Mischling klein,,,,2001,female,White
81782,51-60,female,11,115,Mittelpudel,,,,2006,female,black-and-white
81784,71-80,male,11,119,Flat Coated Retriever,,,,2003,male,black
81789,41-50,male,11,111,Mischling klein,,,,2013,male,black-and-white
81807,71-80,female,11,111,Labrador Retriever,,,,2002,female,black
81810,61-70,male,11,111,Kleiner Münsterländer,,,,2013,female,White Brown
81811,61-70,male,11,111,Terrier,Mixed,,,2003,female,brown
81812,71-80,female,11,115,Galgo Español,,,,2007,female,beige
81821,41-50,male,4,42,Malteser,,Yorkshire Terrier,,1998,female,black
81831,71-80,female,11,115,Mischling klein,,,,2003,female,brown / white
81844,71-80,female,11,115,Mischling klein,,,,2009,female,brown
81849,51-60,female,11,119,Chihuahua,,,,2010,male,partridge
81849,51-60,female,11,119,Azawakh,,,,2008,female,red
81849,51-60,female,11,119,Chinese Crested,,,,2014,female,white / orange
81852,51-60,male,11,119,Irish Setter,,,,2004,female,mahogany
81856,31-40,male,11,119,Labrador Retriever,Mixed,,,2001,male,beige / white
81870,61-70,female,7,74,Mischling klein,,,,2002,female,black-and-white
81872,61-70,female,10,102,Miniature Australien Shepard,,,,2010,male,tricolor
81877,71-80,female,7,72,Mischling klein,,,,2007,female,White black
81878,71-80,female,7,73,Zwergrauhaardackel,,,,2005,female,black / brown
81883,71-80,male,7,72,Beagle,,,,2009,female,tricolor
81885,71-80,female,7,74,Labrador Retriever,,,,2010,male,black
81889,61-70,female,2,21,West Highland White Terrier,,,,2009,male,White
81892,51-60,male,11,119,American Bulldog,,,,2012,male,blotched
81914,61-70,male,4,44,Deutscher Schäfer,,,,2013,male,Gray
81916,51-60,female,9,91,Labrador Retriever,,,,2003,male,yellow
81918,71-80,female,10,101,Zwergpudel,,,,2008,male,apricot
81925,61-70,female,10,102,Pointer,,,,2008,female,black-and-white
81928,51-60,female,12,123,Cocker Spaniel,,Pudel,,2014,female,black-and-white
81929,81-90,female,2,23,Mischling klein,,,,1997,female,White black
81949,71-80,male,12,122,Deutscher Schäfer,,,,2006,female,black / brown
81973,41-50,female,12,121,Border Collie,,Bergamasker,,2007,female,tricolor
81986,51-60,male,11,119,Labrador Retriever,,,,2014,male,tan
81989,81-90,male,7,72,Golden Retriever,,,,2003,male,golden
81998,71-80,female,10,101,Bolonka Zwetna,,,,2013,female,brown / black / white
82001,71-80,male,2,21,Rauhaar Dackel,,,,2010,male,saufarben
82001,71-80,male,2,21,Rauhaar Dackel,,,,2009,female,saufarben
82002,41-50,female,3,31,Malteser,,,,2013,male,White
82010,71-80,female,7,73,English Springer Spaniel,,,,2006,male,White Brown
82011,71-80,male,7,74,Bergamasker,,,,2004,female,Heather gray
82032,51-60,female,10,102,Labradoodle,,,,2013,female,White Brown
82033,61-70,female,10,102,Pudel,Mixed,,,2008,female,black
82033,61-70,female,10,102,Pudel,Mixed,,,2008,male,black
82049,71-80,female,3,33,Cairn Terrier,Mixed,,,2000,male,brown
82052,41-50,female,9,92,Manchester Terrier,,,,2008,male,black / tan
82063,71-80,female,11,111,Mops,,,,2002,male,beige
82063,71-80,female,11,111,Mops,,,,2003,female,beige
82063,71-80,female,11,111,Mops,,,,2005,female,beige
82063,71-80,female,11,111,Mops,,,,2008,male,beige
82064,61-70,male,3,31,Labrador Retriever,,,,2011,male,black
82068,71-80,female,9,92,Pudel,,,,2010,female,black-and-white
82074,71-80,male,3,33,Schäfer,Mixed,,,2003,male,tricolor
82080,61-70,male,10,101,Dachshund,,,,2009,female,saufarben
82081,51-60,male,2,23,Podenco,,,,2010,female,black-and-white
82091,41-50,male,7,72,Irish Terrier,,,,2005,female,red
82092,61-70,female,4,44,Rehpinscher,,,,1999,female,black / brown
82099,71-80,female,3,31,Tervueren,,,,2006,female,grey black
82110,61-70,female,9,91,Riesenschnauzer,,,,2007,male,pepper salt
82110,61-70,female,9,91,Riesenschnauzer,,,,2003,female,pepper salt
82112,71-80,male,9,91,Berger Picard,,,,2011,male,fauve
82127,61-70,male,7,72,Jack Russel Terrier,,,,2001,male,tricolor
82128,31-40,male,9,92,Chihuahua,,,,2010,male,cinnamon
82131,51-60,female,9,92,Yorkshire Terrier,,,,2000,female,black
82135,61-70,male,9,92,Zwergpudel,,,,2003,male,black
82136,61-70,male,8,81,Collie,,,,2006,female,sable
82137,41-50,female,7,71,Deutsche Dogge,,,,2008,male,black-and-white
82137,41-50,female,7,71,Yorkshire Terrier,,,,2002,male,black yellow
82142,91-100,female,3,34,Pudel,,,,2010,male,apricot
82144,61-70,female,5,52,Rottweiler,,Schäfer,,2004,male,black / brown
82147,51-60,female,2,23,Jack Russel Terrier,,,,2013,female,tricolor
82151,71-80,female,9,92,Collie,,,,2010,female,tricolor
82162,51-60,male,9,92,Flat Coated Retriever,,,,2009,male,black
82167,61-70,female,9,92,Pudel,,,,2011,female,apricot
82174,61-70,male,1,11,Cocker Spaniel,,,,2008,male,brown
82174,61-70,male,1,11,Cocker Spaniel,,,,1999,female,red / brown / white
82180,61-70,female,7,73,Rauhaar Dackel,,,,2006,female,red / brown
82188,71-80,female,8,81,Toypudel,,,,2004,male,apricot
82190,61-70,female,10,101,Mischling klein,,,,2005,male,White Brown
82190,61-70,female,10,101,Mischling klein,,,,2009,male,beige
82192,61-70,female,11,111,Phalène,,,,2001,male,brown / white
82193,61-70,female,7,73,Mischling klein,,,,2005,female,beige
82207,51-60,female,5,51,Sheltie,Mixed,,,2003,male,tricolor
82217,61-70,male,2,23,Bearded Collie,,,,2007,male,black-and-white
82240,71-80,female,10,101,Rauhaar Dackel,,,,2001,male,saufarben
82240,71-80,female,10,101,Dachshund,,,,2007,male,saufarben
82251,61-70,female,10,102,Golden Retriever,,,,2001,female,cream
82261,51-60,female,10,101,Chow Chow,,,,2007,male,red
82262,81-90,male,10,101,Chow Chow,,,,2007,female,black
82271,51-60,female,10,101,Border Collie,,,,2010,female,black-and-white
82275,51-60,female,7,73,Appenzeller Sennenhund,Mixed,,,2013,female,tricolor
82284,81-90,female,2,24,Zwergpudel,,,,2004,male,brown / white
82287,51-60,female,6,61,Tibet Terrier,Mixed,,,2000,male,black
82293,71-80,female,2,24,Mischling klein,,,,1998,female,black
82300,71-80,female,10,101,Silky Terrier,Mixed,,,1999,female,beige / gray
82300,71-80,female,10,101,Pekingese,,,,2008,female,brown / white / black
82301,71-80,male,7,71,Irish Soft Coated Wheaten Terrier,,,,2012,male,wheat
82306,41-50,male,3,33,Yorkshire Terrier,,,,2003,male,blue / steel
82312,51-60,female,10,101,Labrador Retriever,,,,2006,female,yellow
82313,61-70,female,10,101,Parson Jack Russell Terrier,,,,2010,female,tricolor
82318,61-70,male,10,101,Golden Retriever,,,,2004,male,golden
82322,71-80,female,10,101,Labrador Retriever,,,,2005,male,black
82323,61-70,female,9,91,Jack Russel Terrier,,,,2002,male,brown / white
82329,61-70,female,11,115,Dackel,,,,2009,male,brown
82330,61-70,male,11,115,Mischling klein,,,,2003,male,light brown / white
82334,51-60,male,11,115,Entlebucher Sennenhund,,,,2010,male,tricolor
82338,51-60,female,11,115,Islandhund,,,,2014,male,gray / beige
82341,81-90,female,11,115,Yorkshire Terrier,,,,2008,male,blue / tan
82360,51-60,male,11,115,Rehpinscher,,,,2002,female,brown
82369,61-70,male,2,24,Mischling klein,,,,2004,female,black / brown
82370,31-40,female,2,21,Border Collie,,Appenzeller Sennenhund,,2014,female,black / brown / white
82380,61-70,female,7,71,Berner Sennenhund,,,,2006,male,tricolor
82387,61-70,male,11,115,Havaneser,,,,2009,male,White
82396,61-70,male,11,115,Fila Brasileiro,,,,2015,male,blotched
82398,51-60,female,11,119,Bergamasker,,Maremmano,,2005,female,brown
82402,71-80,female,11,119,Mischling klein,,,,2003,female,black
82403,41-50,female,11,115,Mischling klein,,,,2003,male,black
82414,51-60,female,11,119,Border Collie,,Schäfer,,2006,female,black-and-white
82419,51-60,female,7,72,Cairn Terrier,,,,2006,female,Brown black
82435,71-80,female,7,73,Jack Russel Terrier,,,,2004,female,white / beige
82437,71-80,male,7,73,Mischling klein,,,,2013,female,White Brown
82439,81-90,male,7,74,Mischling gross,,,,2004,male,brown
82443,71-80,female,9,91,Yorkshire Terrier,,,,2007,female,blue / tan
82444,61-70,female,3,33,Schäfer,Mixed,,,2010,male,reddish brown / white
82450,71-80,female,7,74,Mischling klein,,,,2005,female,brown / white
82450,71-80,female,7,74,Mischling klein,,,,2008,female,brown
82451,41-50,female,9,92,Mischling klein,,,,2000,male,dun
82452,61-70,female,10,102,Dachshund,,,,2005,female,black red
82452,61-70,female,10,102,Dachshund,,,,1999,female,black red
82452,61-70,female,10,102,Dachshund,,,,2005,female,red
82452,61-70,female,10,102,Dachshund,,,,1998,female,red
82452,61-70,female,10,102,Dachshund,,,,2009,male,red
82452,61-70,female,10,102,Dachshund,,,,2006,female,red / brown
82452,61-70,female,10,102,Dachshund,,,,2008,male,brown
82452,61-70,female,10,102,Dachshund,,,,2009,female,black / gray
82452,61-70,female,10,102,Dachshund,,,,1998,female,black red
82452,61-70,female,10,102,Dachshund,,,,1999,female,black red
82452,61-70,female,10,102,Dachshund,,,,1999,female,black red
82452,61-70,female,10,102,Dachshund,,,,2010,female,black red
82452,61-70,female,10,102,Dachshund,,,,2006,female,black red
82465,61-70,male,3,34,Bulldog,,,,2003,female,blotched
82468,71-80,female,1,14,Mischling gross,,,,2010,female,black
82473,51-60,female,1,13,Papillon,,,,2011,male,tricolor
82473,51-60,female,1,13,Papillon,,,,2010,female,tricolor
82474,71-80,female,3,31,Kromfohrländer,,,,2004,female,White Brown
82498,61-70,female,7,74,Border Collie,,,,2006,female,gray / white / black
82500,61-70,male,7,71,Boxer,,,,2007,female,black / brown
82503,61-70,female,8,83,Chow Chow,,,,2002,male,red
82506,51-60,female,4,44,Yorkshire Terrier,,,,2005,male,tricolor
82506,51-60,female,4,44,Havaneser,,,,2008,female,brown / white
82508,61-70,female,8,81,Beagle,,,,2011,male,tricolor
82509,51-60,female,7,72,Rottweiler,,,,2009,female,black / brown
82510,61-70,female,9,91,West Highland White Terrier,,,,2009,male,White
82512,61-70,female,6,63,Bichon frisé,,,,2014,male,White
82518,61-70,male,9,92,Setter,Mixed,,,2007,male,White Brown
82527,61-70,female,2,21,Rauhaar Dackel,,,,2011,female,saufarben
82527,61-70,female,2,21,Rauhaar Dackel,,,,2015,female,black red
82538,61-70,female,7,71,Dachshund,,,,2004,male,brown
82543,71-80,male,9,92,Beagle,Mixed,,,2010,female,tricolor
82545,71-80,female,7,71,Zwergschnauzer,,,,2008,female,black-and-white
82550,61-70,male,3,33,Golden Retriever,,,,2005,female,golden
82551,71-80,female,7,74,Mischling gross,,,,2010,female,Heather gray
82558,51-60,female,7,71,Labrador Retriever,,,,2012,male,beige
82561,61-70,female,7,71,Yorkshire Terrier,,,,2009,female,blue / tan
82567,61-70,female,7,71,Papillon,,,,2004,male,White Brown
82572,71-80,female,7,74,Rauhaar Dackel,,,,2002,male,saufarben
82574,71-80,female,10,101,Griffon,,,,2007,female,golden brown
82579,61-70,female,7,74,Cocker Spaniel,,,,2007,female,brown
82580,71-80,female,7,71,Lagotto Romagnolo,,,,2008,male,beige
82581,61-70,female,7,72,Tibet Terrier,,,,2009,female,beige / black
82588,71-80,female,6,63,Appenzeller Sennenhund,,,,2009,female,tricolor
82590,61-70,female,7,74,Golden Retriever,Mixed,,,2005,female,red / brown
82591,81-90,male,7,74,Dachshund,,,,2014,male,black red
82606,71-80,female,7,73,Bergamasker,,Labrador Retriever,,2008,male,grey black
